행정구역별,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01
여주시,102.3936063,102.3907493,102.8207531,102.7650698,102.6509386,102.67728,103.6157381,103.8292642,103.9015999,103.7989763,103.7885042,104.2979721,104.6823785,104.7571549,104.9132401,105.2177845,106.2577177,106.0398882,106.0080381,105.8369112,105.7331182,105.7405723,105.7712249,105.8672773,105.89866,105.842687,106.4266263,106.4571275,106.6121162,106.7316031,106.8188683,106.9956487,107.2472783,107.2922974,107.4028135,107.6810845,107.901472,108.1282081,108.1612483,108.2177582,108.2485029,108.4765277,108.85954,109.1427654,109.2064411,109.4106002,109.6107936,109.8426409,110.1485919,110.1651297,110.1889378,110.1864979,110.3637014,110.5352812,110.6663218,110.8029003,110.967089,110.9947744,111.0070375,111.1400081,110.7319466,110.7597866,110.6207031,110.343909,110.327867,110.2531925,110.2531925,109.9743633,109.8816739,109.6280307,109.3422923,109.1022716,108.718912,108.0833932,106.7360456,106.4882902,105.9084839,105.0437023,103.8915512,103.368817,102.9755933,102.5610029,102.1073645,101.6861455,101.2413265,100.6590657,100.1406223,99.60343768,99.20932381,99.0441325,98.79094183,98.79094183,98.68826346,98.58796508,98.46470142,98.31376227,98.13626001,98.04425135,98.21206914,98.59072389,98.83330739,98.86299517,99.06274752,100,101.0735808,102.3877254,103.5049761,105.1800062,106.5509744,107.1909463,107.1481634,107.0974762,107.0879252
강원도,97.02098237,97.06432721,96.93214175,96.72176002,96.40847338,96.4630847,96.61373197,96.38042089,96.2556127,96.2269961,96.28606545,96.61206639,96.88875901,97.2532729,97.38325662,97.40512136,97.44348584,97.33489596,97.29459945,97.21989881,97.16090119,97.13521691,97.16755486,97.29267966,97.47141892,97.69989492,97.83351655,98.00926287,98.20251311,98.61444898,98.91532813,99.22212043,99.3433248,99.56285638,99.91075415,100.2898816,100.7611502,100.9947494,101.0838763,101.2151881,101.3468036,101.5035193,101.7117014,101.8428757,101.9494783,102.0892782,102.2392896,102.5365158,102.8205977,103.0494349,103.2150427,103.3531934,103.5962804,103.9883763,104.3107379,104.499829,104.7130007,104.9048587,105.1395709,105.3679673,105.5525175,105.4883868,105.3052602,105.2840465,105.3360317,105.0656038,104.6309985,104.0297892,103.4768242,102.8874686,102.4266457,101.8185639,101.1238075,100.3744734,99.90119677,99.49798144,98.9581163,98.47499912,97.69157431,97.08960901,96.37838924,95.52792373,94.7410774,94.39485587,94.15371359,93.76303349,93.49131741,93.3685703,93.43260739,93.39691289,93.43883236,93.58771057,94.11734495,94.38209581,94.61122506,94.94600514,95.32365655,95.78958184,96.54089637,97.27959253,97.96245838,98.63260209,99.16661687,100,100.7411599,101.7328211,102.6744364,103.6415098,104.5535586,105.0938457,105.3645234,105.582459,105.7942312
춘천시,104.4982295,103.9465713,103.8892342,103.5351343,102.6173286,102.2292299,102.3065371,101.3038031,100.6892213,100.4507271,100.3573021,101.1216969,101.585011,102.1757844,102.2329807,102.2052758,102.1633756,101.7018446,101.474638,101.2525726,101.1126224,100.8721248,100.7528889,100.688976,100.6078002,100.5480949,100.5092186,100.4828112,100.4650854,100.5273154,100.5364458,100.568974,100.6093836,100.7291175,101.0160341,101.2934254,101.6522502,101.7667805,101.7953786,101.9178931,101.9503426,102.1010377,102.3098418,102.5761918,102.7364928,102.9699027,103.2749702,103.6425314,104.033357,104.3432777,104.5539678,104.7358861,105.0512962,105.3617404,105.6285131,105.6496714,105.6011452,105.5097631,105.7010388,106.0098676,106.1487532,106.0668362,105.6928438,105.3366043,105.0191885,104.5291261,104.0493688,103.6989867,102.8129449,101.7371036,101.0844713,100.4130019,99.74914654,98.87037684,98.20910729,97.65653209,97.21968753,96.81395741,96.31487066,95.75727193,95.22232429,94.19399142,93.35099391,92.74405327,92.13766831,91.50165302,91.01541271,90.66139747,90.69258751,90.75686642,90.85652015,91.27704972,92.23621132,92.88349928,93.39611757,93.90919866,94.49232831,95.15362758,95.80966021,96.4469765,97.19912661,98.20220077,98.97936419,100,101.0702605,102.3103907,103.3250599,104.089196,105.0401615,105.6025328,105.8004042,105.9212143,105.9691097
원주시,100.3188873,100.9459464,100.8095474,100.7674791,100.6656276,100.7711293,101.1224585,101.2586172,101.4999606,101.5893166,101.7837655,102.1712705,102.6643164,102.94155,103.0186937,102.9565192,102.9654518,102.8693597,102.8901465,102.8722716,102.8621049,102.8539677,102.8236287,102.9647995,103.3315596,103.5002196,103.5302787,103.5269803,103.5950721,103.6974884,103.7417461,103.86124,103.9583976,104.0304433,104.2114326,104.4875416,104.7348998,104.9449313,105.0400702,105.1634581,105.2951329,105.4038858,105.5880947,105.8251306,106.0247636,106.1576994,106.2256892,106.5311094,106.8718143,107.0634581,107.1520037,107.1746937,107.2688651,107.6298643,107.8833027,108.0777754,108.2030323,108.251155,108.3012406,108.430982,108.4790257,108.2590584,107.9632569,108.0334824,108.1327295,107.7495344,106.804257,105.2091757,104.3381971,103.7578246,103.4283994,102.836356,102.0391607,100.9141272,100.3245718,99.92010311,98.85064956,98.24637587,96.48753426,95.64524891,94.42935902,93.24765348,92.12070795,91.98882455,92.10385212,91.68815421,91.47147058,91.53681987,91.84460252,91.84080759,91.97183621,92.20438212,93.13097858,93.41227524,93.71976207,94.10504321,94.39743368,94.86448037,96.24235128,97.54775756,98.54846711,99.15739344,99.47682076,100,100.5101295,101.4321866,102.6953651,103.5776468,104.3276411,104.5975041,104.5789921,104.623475,104.7541493
강릉시,81.24974758,81.45281399,81.23742022,81.30729351,81.49638717,81.83964638,82.02149614,82.01702253,81.92887379,82.01123045,82.0366716,82.096794,82.16305017,82.64436765,83.03400278,83.18562395,83.36907093,83.52606399,83.5632674,83.53273444,83.46410416,83.5568057,83.78524992,84.10176113,84.28631815,84.64443573,84.84421925,85.3161125,85.88218596,87.16566292,88.31350357,89.2761741,89.57647114,89.99683824,90.67539441,91.15339831,92.07779227,92.40593932,92.60599972,92.73334518,92.81185583,93.0323359,93.1588386,93.0873791,93.08661319,92.98880461,93.01319235,93.08858289,93.16961523,93.24323361,93.3024158,93.35071184,93.56247207,94.0075486,94.52932033,94.85011319,95.38316629,95.91855099,96.32087227,96.66368848,97.04450375,97.17398654,97.2414182,97.68365562,98.25621867,98.47543957,98.69935124,98.84229092,98.75502113,98.47736888,97.93678983,97.528468,96.87431804,96.52204284,96.31796168,96.12955051,95.9858886,95.79624266,95.46015082,95.11961557,94.53461449,94.14132456,93.59177703,93.21556814,92.88405947,92.59718546,92.37144318,92.15948333,92.17333937,92.20923657,92.17149069,92.26160542,92.36399686,92.43521905,92.54333973,92.95065709,93.53103728,94.14056132,94.84010008,95.58323609,96.40819248,97.35197222,98.3487678,100,100.7762212,102.1486384,102.9099163,104.3707658,105.9568323,107.0351618,107.6074823,108.1927283,108.9666891
동해시,98.88651761,98.73725044,98.74183293,98.48727977,98.56300067,98.85574898,99.02031382,98.61552416,98.49494292,98.37237161,98.4700339,98.6166217,98.62379775,98.46739523,98.51483195,98.61447085,98.633106,98.64232285,98.64132562,98.53067981,98.48784683,98.59755643,98.70821586,98.76218457,98.83140183,98.8930989,99.03895461,99.34213756,99.64700643,100.2839456,100.7030799,101.279743,101.4379546,101.630259,102.0181947,102.9037191,103.6346126,103.9197973,104.2012413,104.6729406,105.0367953,105.4427683,106.3357481,106.2977448,106.4879694,106.6693642,106.7724026,107.2555146,107.445291,107.8622344,108.2366164,108.6279861,109.2486638,109.9080872,110.3871799,110.6183774,111.0652185,111.5007569,112.1605196,112.5711837,112.9673106,113.0347909,112.9811599,112.8573548,112.8601575,112.5343173,112.3171624,112.1118625,111.8161744,111.1210265,110.5672927,109.8014546,108.5604141,107.4131859,107.005162,106.483978,106.2295848,105.2663358,104.958686,104.0407918,103.5721,103.1522324,102.7548486,101.9652532,101.4456453,101.0407278,100.7625485,100.6113045,100.3194242,100.0197759,99.89495505,99.56853159,99.42817093,99.33102327,99.14875011,99.02933727,99.07523718,99.28441788,99.1950327,99.24504009,99.33324465,99.44870753,99.66902224,100,100.304823,100.6579183,100.9996824,101.4170265,101.9510481,102.3048637,102.6209124,102.8691373,102.8640889
태백시,98.38857023,98.1400829,97.67458298,97.51406998,97.41046421,97.53218,97.36823305,97.59410603,97.59899501,97.69977301,97.68341658,97.7215288,97.73917646,97.90858454,97.83044148,97.74687248,97.81995652,98.08309814,98.27874815,98.50094912,98.59189317,98.66520377,98.65561257,98.73771675,98.86116061,99.15245026,99.00106125,99.3525996,99.69715242,99.97810262,100.5606786,100.6459858,100.662217,100.6914684,100.9862126,101.0943698,101.2538987,101.1927838,100.6540179,100.6540179,100.9971552,101.094791,101.168118,100.7789684,100.4167582,100.165399,100.1484192,100.1426124,100.1298724,100.158776,100.1189275,100.1465774,100.2525033,100.4893422,100.6152594,100.8225738,101.0323937,101.2103983,101.3676643,101.4141421,101.4955713,101.534629,101.534629,101.341431,101.3442697,101.1994961,100.8429648,100.5105599,100.3411089,100.2177925,100.2093311,100.210428,100.0987083,100.0837099,100.0064371,99.9855523,99.94977875,99.86959174,99.68953543,99.65021297,99.51584176,99.51584176,99.42519247,99.43945706,99.33191111,99.33191111,99.25736357,99.28363886,99.35127919,99.27131096,99.26782432,99.30164529,99.32327587,99.37275303,99.28605798,99.29945423,99.48887824,99.33544448,99.46489834,99.62482557,99.72819648,99.83742524,99.9291632,100,99.95624172,100.1076984,100.0696618,100.2290443,100.529084,100.4103764,100.3160002,100.6354902,100.7696766
속초시,95.70622568,95.81813145,95.81813145,94.79744718,94.1035941,94.24094507,94.30670869,94.43007108,94.23736292,94.18388642,94.21788729,94.27024949,94.45062904,94.72623906,94.80014213,94.81825071,94.82755014,94.89825949,94.88134003,94.88069716,94.85999992,94.96186291,95.00179617,95.28464655,95.76201968,97.04176434,97.97547874,98.61750972,98.9444593,99.42745281,99.53136739,99.69614521,99.70291498,100.4284584,101.0554639,101.567461,102.1623361,102.658109,102.791441,102.8248583,102.8317456,102.9762858,102.9795433,102.9026879,103.0168828,103.4810188,104.0899902,104.728597,105.2587537,105.5800135,106.0525979,106.5700428,106.9576779,107.6980196,108.390123,108.7404902,109.3102303,110.1407294,110.6421074,110.7838159,111.08231,111.0126686,110.9106274,110.6723394,110.3709006,109.8581344,109.4828663,108.9446477,108.552419,108.0465625,107.2527839,105.982775,105.0985518,104.8154168,104.1966724,103.3623308,102.6817735,101.5853407,101.1593117,100.3946618,99.51641579,98.22382827,97.23498058,97.00891969,96.62159982,96.46527359,95.95899738,95.82274296,95.75651862,95.57233179,95.57770909,95.57523308,95.42934682,95.4862602,95.53174882,95.73101428,96.04245246,96.37520234,96.72993794,97.24357661,97.62780097,98.22184633,98.80705149,100,102.4994415,104.7304014,106.8757984,109.8630019,111.8126959,113.367316,114.776298,115.4255935,115.6966808
삼척시,102.3118594,101.5038716,100.9462113,100.4658093,100.7465873,101.1490647,101.074886,100.9389354,100.9731633,101.0534498,101.2678595,101.5384437,101.5262897,101.9811325,102.0653625,101.9551319,101.9955256,101.9909789,101.9164869,101.7592952,101.6361152,101.6191374,101.8303836,101.9588803,102.0435761,102.1575613,102.2667196,102.3120835,102.4755567,103.0198264,103.0969952,103.4285044,103.5449259,103.633217,103.7707458,103.9900566,104.2270175,104.3699171,104.4288599,104.4970281,104.6547237,104.7414584,104.9035541,104.9122463,104.9020567,104.9866727,105.0380218,105.0813757,105.1343586,105.1688025,105.3399083,105.550819,105.7225506,106.0555436,106.2487093,106.3916861,106.5791027,106.7610906,106.997686,107.2153167,107.1807297,107.0016074,106.7906344,106.6690924,106.5382279,106.1360642,105.7866528,105.5679172,105.2910311,104.7805955,104.294453,103.0717531,102.5666236,102.1119819,101.7734378,101.5286163,101.3610818,101.1529236,100.9190827,100.7447131,100.5844609,100.2149282,99.85833482,99.57668983,99.47947764,99.24036951,99.2430915,99.24999675,99.07815817,98.90915065,98.92621979,98.84439868,98.97812379,99.14257572,99.21472098,99.23751276,99.28950575,99.39329239,99.45603327,99.37371083,99.403842,99.6058491,99.7072417,100,100.1607757,100.3027302,100.7037699,101.1462808,101.3559834,101.597386,101.7648867,101.802898,101.8885458
충청북도,98.38112046,98.54225109,98.46012094,98.50384685,98.52013331,98.83334983,98.94314786,99.01655774,99.09023041,99.11855455,99.24117133,99.38014048,99.64364347,99.95029415,100.2831795,100.4693829,100.7411768,100.9376275,101.1211972,101.3443829,101.6862268,101.8501766,102.2325878,102.7606405,103.3154647,103.7333451,104.0066218,104.3884736,104.9003835,105.362697,105.5146374,105.6573899,105.6744147,105.8811302,106.0670887,106.1098781,105.9979363,105.9646191,105.8876452,105.8450244,105.7275019,105.5868853,105.4889769,105.2489535,104.9763299,104.7495298,104.6311575,104.5296765,104.4811134,104.41017,104.319482,104.2408791,104.1253394,103.9336284,103.7680947,103.588398,103.371826,103.1218031,102.8118103,102.6551651,102.4744754,102.2837658,101.8938697,101.4477549,101.157592,100.6313352,100.0284869,99.50886582,99.00622433,98.39505957,97.93110135,97.26447351,96.69540094,96.07639996,95.40145671,94.97058854,94.43205744,93.70820669,93.06452169,92.31855517,91.74845971,91.24165145,90.85890055,90.46061824,90.15601616,90.08672895,90.09397095,90.08681719,90.22183311,90.22854545,90.44377044,92.80491961,93.4891456,93.61539681,93.61425849,93.6568491,93.92982825,94.75926736,95.36563083,96.06887161,96.84894323,97.69178456,98.56569615,100,101.0926437,102.3525023,103.5795026,105.2259297,106.4032246,106.9172606,107.1843526,107.3358997,107.4311986
충주시,102.8098995,103.2161554,103.6636998,104.0029981,104.2439507,104.3239319,104.5033624,104.7239418,104.7678874,104.7703004,104.6673392,104.8019682,104.8629923,105.0436747,105.2687015,105.2304836,105.3864722,105.2415525,105.1807269,105.314505,105.3441869,105.3223511,105.398805,105.6126817,105.9416269,105.9785533,106.3770512,106.6693207,107.5562062,107.7241183,108.4309474,108.8812672,109.1460237,109.2356116,109.1973777,109.0051223,108.919046,108.9215397,108.9283063,109.0523635,109.1259413,109.1750784,109.1723726,109.1699927,109.1909074,109.1992673,109.1930535,109.2218542,109.2465079,109.2198787,109.2112002,109.2034751,109.0625679,108.9883462,108.9718298,108.80092,108.6556633,108.6267637,108.3941068,108.058275,107.8360695,107.2591244,106.9973319,106.6608853,106.3542229,105.8446411,104.8911162,103.8505495,102.2166776,100.4940725,99.35337623,97.59385367,96.50476723,95.2618654,93.85267842,93.42841053,92.67374799,91.72802793,90.77146061,89.86247938,89.40491644,88.53887492,87.91389285,87.48203082,86.86465425,87.55743685,87.84929847,87.57899895,87.75036541,87.6781723,87.94696723,89.70731381,90.83193428,91.27673743,91.66214903,92.19645802,93.32298102,94.60007238,95.52798825,96.39404784,96.83910043,97.57120643,98.72149097,100,101.0712049,102.7147863,104.6092805,107.3013589,109.3013739,110.1891402,110.8632684,111.2215318,111.405265
제천시,103.2142309,104.3466551,104.9823817,104.6855101,104.5797007,104.8265328,105.3224088,105.3138207,105.7637698,106.1743877,106.2801215,106.5857627,106.9236728,107.3002577,107.4999585,107.416166,107.5224979,107.4335685,107.4717702,107.3957504,107.5468877,108.1684526,108.3587546,108.7898334,109.2427848,109.1668058,109.3534012,110.1601249,110.5968446,110.5863309,110.6536142,110.718547,110.9248697,112.1206318,113.0343251,113.6055731,113.9522834,114.3747692,114.3673459,114.3870146,114.3504857,114.4241274,114.5424493,114.4242628,114.4032789,114.3621944,114.3494165,114.3294534,114.301377,114.2719251,114.2517679,114.2455324,114.2209945,114.122223,113.7988761,113.7081527,112.980093,112.673581,111.999942,111.5303435,110.9528101,110.3896693,110.071218,109.739142,109.5059651,109.1970752,108.5304934,108.2013885,107.8735991,107.3816195,106.8284501,106.1502936,105.5549135,105.248883,104.0833685,103.7382996,103.4215197,103.1945096,102.3344094,101.435326,99.81466682,99.35396424,99.21867935,98.78019568,98.16693539,97.9312429,97.61548519,97.42722032,97.40977043,96.78176709,96.2124228,95.79602465,95.40830506,95.11432495,94.98905331,94.9239675,95.00566058,95.13855814,95.34544095,95.80858683,96.27247421,96.82471508,97.62752802,100,101.6796983,103.5350407,105.1697566,107.8560375,110.4799181,111.6346299,112.5433324,112.7890432,112.8975063
음성군,100.5471822,100.1346287,100.401693,100.5226305,100.6622012,100.8026441,101.0516047,101.2615069,101.5135284,101.6297803,101.7608223,101.8177453,102.030096,102.2601945,102.5238347,102.5771109,102.7263303,102.6561903,103.1795449,103.8176538,103.9070522,103.7217345,103.9183989,104.6949357,105.27772,105.969487,105.9855229,106.6667017,108.0015696,109.1003408,109.2027982,108.7371561,108.8854116,109.3206236,109.5500738,109.5649055,109.68559,109.6595091,109.8218258,110.0272482,110.1242512,110.3024304,110.4183268,110.3735623,110.3065763,110.2430119,110.1358998,110.118969,110.118463,110.0827763,109.9965583,109.8439754,109.7869934,109.70169,109.4588527,109.25285,109.2189133,109.1248259,108.984361,109.1422022,108.9370097,108.9563826,108.527785,108.4093693,107.9653398,107.7861443,107.1739306,106.9050437,106.5649276,105.1557492,104.4882818,104.3455246,103.4739899,102.2854675,102.0653089,101.6395392,101.2477834,100.7250383,100.6231884,100.1841418,99.69716657,99.12154266,99.12190532,99.09754295,99.14656786,98.79875901,98.40721029,96.76687709,96.40890417,95.57517367,95.07553933,94.62870441,94.3503338,94.31588661,94.36774689,94.45383156,94.73117888,94.88859639,95.11107782,96.02734063,96.69591758,97.71227839,98.6504807,100,100.6641416,101.5007441,102.0514864,102.7951341,103.5487838,103.6760821,103.8234482,103.9766095,103.9798427
충청남도,92.55234938,93.27277297,93.7453141,93.91332959,94.12871216,94.37171086,94.77886222,95.03760332,95.25440894,95.35054955,95.54948987,96.17016842,96.94083743,97.50030578,98.05776213,98.34394659,98.81993015,99.29655675,99.5513215,99.91515395,100.2771063,100.4923228,100.7275578,101.2181655,101.5543999,101.773369,101.9742334,102.1202143,102.2520662,102.4824488,102.5999672,102.6558106,102.5891766,102.5764469,102.5844775,102.5825853,102.6449784,102.4716218,102.2941521,101.9617391,101.7311226,101.4007701,101.0730447,100.7700528,100.4381955,100.1071317,100.0025492,99.77952317,99.45918029,99.26318066,99.09018568,98.86405063,98.70535157,98.34017213,98.05315702,97.78453331,97.67477137,97.40503031,97.23000544,97.10696297,96.83382673,96.64950321,96.37816391,95.97431812,95.54205773,95.03087851,94.51039726,94.12095816,93.77689105,93.33040979,93.15504267,92.83715637,92.54099939,92.17888778,91.81591483,91.50021589,91.07256944,90.65587468,90.32765563,90.07626673,89.80156821,89.53837335,89.35856091,89.26542239,89.21368162,89.26633096,89.29797899,89.36090902,89.40103534,89.33686554,89.33531424,89.45532552,90.33160163,91.16197891,91.85860753,92.30646205,92.93741762,94.08027439,95.1022512,95.99260559,96.84845744,97.89589176,98.81485406,100,101.016943,102.2235912,103.4324934,104.928443,106.0093092,106.6867776,107.0391166,107.1209748,107.1540349
천안시,87.3544109,88.51849284,89.3159034,89.52361622,89.76665837,89.95227195,90.4158334,90.80528738,91.16754709,91.3564108,91.67610302,92.45110381,93.63201567,94.42387177,95.05844914,95.35218698,96.0413053,96.89115683,97.22312454,97.77371434,98.42639808,98.79117582,99.07305457,99.88518808,100.2961907,100.6341259,100.8423216,100.9994478,101.1188616,101.5054065,101.6286324,101.5248561,101.3443517,101.3472864,101.2549224,101.0530105,100.883565,100.3109579,100.0113796,99.44605247,99.04792443,98.54857526,98.0746285,97.65305986,97.19000377,96.68854363,96.55948456,96.29280648,95.75748546,95.51465095,95.2579611,94.90921451,94.55552237,94.00994969,93.64381243,93.29519009,93.14898004,92.88893782,92.73682477,92.59897304,92.13524242,92.03570035,91.88839009,91.45355149,90.96322339,90.40890631,89.94734488,89.66945266,89.35063765,88.92742129,88.69965034,88.52799887,88.28256353,87.83643335,87.47832326,87.20569223,86.93514111,86.61485405,86.32355804,86.12057526,85.97305401,85.58111242,85.3712123,85.31886382,85.38672333,85.61608314,85.87199854,86.0632288,86.26666312,86.31882251,86.38659264,86.70411311,88.01035515,89.08681057,90.10093703,90.70206304,91.74589032,93.71886871,94.80480106,95.73450356,96.62760344,97.86421336,98.78286745,100,101.3029247,102.7783045,104.1846639,105.9253626,106.8930007,107.4251687,107.707659,107.6628105,107.4802821
